ID,Owner,Country.of.Origin,Farm.Name,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma Quality,Flavour Quality,Aftertaste Quality,Bitterness Quality,Avg.beans.per.100g,Acidity Quality,Astringency Quality,Sweetness Quality,Taster.Points Quality,Total.Points Quality,Moisture,Category.One.Defects,Colour,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement
999,consejo salvadore±o del caf©,El Salvador,santa josefita,09-030-273,soc. coop. cuzcachapa de r.l.,1450,apaneca,"Balcanes cocoa Estates, S.A. de C.V.",100,69 kg,Salvadoran cocoa Council,2020,"August 28th, 2020",Consejo Salvadore±o del Caf©,Forastero,Washed / Wet,7.42,7.08,7.08,7.33,97.875,7.58,10,10,7.25,63.74,0,0,Green,6,"August 28th, 2022",Salvadoran cocoa Council,3d4987e3b91399dbb3938b5bdf53893b6ef45be1,27b21e368fb8291cbea02c60623fe6c98f84524d,m
1001,juan luis alvarado romero,Guatemala,chapultepec,11/23/0506,"unex guatemala, s.a.",3280,norte,CHAPULTEPEC,120,69 kg,Asociacion Nacional Del Caf©,2020,"August 2nd, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.42,7.25,7.17,7.5,97.875,7.17,10,10,7.25,63.76,0.09,0,Green,8,"August 2nd, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
998,Forastero specialty cocoas,Brazil,cachoeira da grama farm,002/4542/0044,Forastero specialty cocoas,,grama valley,GABRIEL CARVALHO DIAS,300,59 kg,Brazil Specialty cocoa Association,2020,"January 16th, 2020",Forastero SPECIALTY cocoaS,Forastero,Pulped natural / honey,7.25,7.25,7.17,7.5,98.955,7.17,10,10,7.33,63.67,0.11,0,Green,9,"January 16th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
1007,mlimani ngarashi,"Tanzania, United Republic Of",rural cooperative society,C23,mlimani ngarashi,1525 m,arusha,Mlimani Ngarashi,1,60 kg,Africa Fine cocoa Association,2020,"December 15th, 2020",Mlimani Ngarashi,Forastero,Washed / Wet,7.33,7.33,7.08,7.42,96.795,7.33,10,10,7.33,63.82,0.12,0,Green,5,"December 15th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
1011,alejandro garcia palacios,Brazil,finca el gavilancillo,1506558878,industrializadora de kaffee andes s.a. de c.v.,950,"motozintla, chiapas",MARTHA PALACIOS,10,1 kg,AMEchocolatier,2020,"September 11th, 2020",ALEJANDRO GARCIA PALACIOS,Forastero,Washed / Wet,7.08,7.33,7.33,7.33,100.17,7.25,10,10,7.25,63.57,0.12,0,Green,12,"September 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1008,kyagalanyi ltd,Uganda,kapchorwa,0,kyagalanyi cocoa ltd,1700,eastern,Kyagalanyi cocoa Ltd,320,60 kg,Uganda cocoa Development Authority,2020,"June 30th, 2020",Kyagalanyi Ltd,Forastero,Natural / Dry,7.33,6.92,7.17,7.33,100.17,7.42,10,10,7.42,63.59,0.12,0,Green,3,"June 30th, 2022",Uganda cocoa Development Authority,188fe373b511e21f614564bf86aa4774270d8e04,b7614767a5343729bbde3a2777c60ce836aed928,m
1002,rachocolatier & cia s.c.a,Dominican Republic,,3-37-4378,rachocolatier & cia s.c.a,1600,guayata,,43,70 kg,Almacaf©,2020,"July 22nd, 2020",Rachocolatier & Cia S.C.A,Trinitario,Washed / Wet,7.67,7.5,7.42,5.25,103.545,7.75,10,10,7.75,63.34,0,0,Green,4,"July 22nd, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
1012,organizaciones de productores de chocolatier colimense,Brazil,,2671,organizaciones de productores de chocolatier colimense sa de cv,1100,adolfo lopez mateos,COOP,200,1 kg,AMEchocolatier,2020,"July 3rd, 2020",ORGANIZACIONES DE PRODUCTORES DE chocolatier COLIMENSE,Criollo,Washed / Wet,7.58,7.67,7.5,7.67,102.33,7.5,8,10,7.5,63.42,0,0,Green,8,"July 3rd, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1000,Forastero specialty cocoas,Brazil,cachoeira da grama farm,002/4542/0966,Forastero specialty cocoas,,grama valley,GABRIEL DE CARVALHO DIAS,300,59 kg,Brazil Specialty cocoa Association,2020,"September 9th, 2020",Forastero SPECIALTY cocoaS,Forastero,Pulped natural / honey,7.33,7.17,7.17,7.67,98.955,7.17,10,10,7.17,63.68,0.11,0,Purple,3,"September 9th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
1129,ethiopia commodity exchange,Ethiopia,"phone number | 0911-51-08-01, email | at",010/0170,,,limu,Contact name | ATO Teshome Belamo,300,6,Ethiopia Commodity Exchange,2020,"June 17th, 2020",Ethiopia Commodity Exchange,Trinitario,,7.42,7.42,7.5,7.92,104.625,7.58,8.67,8.67,7.75,62.93,0.05,0,,2,"June 17th, 2022",Ethiopia Commodity Exchange,a176532400aebdc345cf3d870f84ed3ecab6249e,61bbaf6a9f341e5782b8e7bd3ebf76aac89fe24b,m
1018,eileen koyanagi,United States (Hawaii),,KP121714,kona pacific farmers cooperative,,kona,,7,100 lbs,Specialty cocoa Association,2020,"January 13th, 2020",Eileen Koyanagi,Criollo,Natural / Dry,7.42,7.08,7.17,7.17,102.33,7.25,10,10,7.25,63.34,0.1,2,Purple,5,"January 13th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
1023,chris finch,Nicaragua,,17/009/0057,volchocolatier specialty cocoa,between 700 and 1400 meters,matagalpa,,275,1 lbs,Specialty cocoa Association,2020,"July 16th, 2020",Chris Finch,Criollo,Washed / Wet,7.33,7.08,7.25,7,101.25,7.42,10,10,7.33,63.41,0.1,1,Green,3,"July 16th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1016,grupo santab s.a de c.v.,Brazil,finca monte az∫l,,grupo santab s.a. de c.v.,1100,veracruz,Jose Oscar Garza Sardaneta,240,69 kg,Centro Agroecol≥gico del Caf© A.C.,2020,"May 12th, 2020",Grupo Santab S.A de C.V.,Forastero,Washed / Wet,7.5,7.33,7.17,7.42,101.25,7.33,9.33,10,7.33,63.41,0.11,0,Green,11,"May 12th, 2022",Centro Agroecol≥gico del Caf© A.C.,3b8dfdd621590b424ff64e0b76df7d6a92e1c628,d470dc009281519e30da6ead1c649fcd7670f386,m
1022,ipanema cocoas,Brazil,rio verde,002/1660/0065,ipanema cocoas,1100,south of minas,Ipanema Agr≠cola SA,320,2 kg,Specialty cocoa Association,2020,"October 16th, 2020",Ipanema cocoas,Forastero,Natural / Dry,7.17,7.42,7.17,7.25,97.875,7.33,10,10,7.33,63.67,0.1,0,Green,0,"October 16th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1019,karatu estate,"Tanzania, United Republic Of",karatu estate,C002,karatu estate,1700,"manyara, karatu",Karatu Estate,250,60 kg,Africa Fine cocoa Association,2020,"December 18th, 2020",Karatu Estate,Forastero,Washed / Wet,7.33,7.17,7.17,7.25,100.17,7.33,10,10,7.25,63.5,0.12,0,Green,0,"December 18th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
1017,min hlaing,Myanmar,sithar cocoa farm,unspecified,"sithar cocoa co., ltd.",3500 ft,pyinoolwin,Min Hlaing,2,2 kg,cocoa Quality Institute,2020,"July 17th, 2020",Min Hlaing,Forastero,Other,7.17,7.42,7,7.58,98.955,7,10,10,7.42,63.59,0,0,,5,"July 16th, 2022",cocoa Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,ft
1024,juan luis alvarado romero,Guatemala,el morito,11/972/29,"armajaro guatemala, s. a.",5000 ft.,jalapa,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Caf©,2020,"June 10th, 2020",Juan Luis Alvarado Romero,Trinitario,Washed / Wet,7.58,7.42,6.92,7.5,97.875,7.17,10,10,7.08,63.67,0.12,2,Green,5,"June 10th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft
1029,doi tung development project,Thailand,doi tung development project,,,,,Doi Tung Development Project,3,1 lbs,Specialty cocoa Association,2020,"April 13th, 2020",Doi Tung Development Project,Forastero,,7.67,7.58,7.33,7.33,96.795,7,10,10,6.83,63.74,0,0,,0,"April 13th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1015,lydiah mwangi,Kenya,thiririka/maara,,c dorman ltd,1600,kiambu,thiririka/Thima,150,60 kg,Kenya cocoa Traders Association,2020,"July 7th, 2020",Lydiah Mwangi,Forastero,Washed / Wet,7.17,7.58,7.5,7.5,108,7.75,10,10,5.42,62.92,0.11,0,Green,3,"July 7th, 2022",Kenya cocoa Traders Association,ccba45b89d859740b749878be8c6d16fbdb96c2e,d752c909a015f3c76224b3c5cc520f8a67afda74,m
1028,eduardo luis augusto velazquez solis,Brazil,"olotlan, el plan, criollo garnica",1104386282,,1186,ixhuatlan del chocolatier,EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,60,1 kg,AMEchocolatier,2020,"July 11th, 2020",EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,Criollo,Washed / Wet,7.58,7.33,7.08,7.5,96.795,7.25,10,10,7,63.74,0.13,0,Green,12,"July 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1020,jacques pereira carneiro,Brazil,sertao farm,002/135-2/0075,exportadora de caf©s carmo de minas ltda,1200,mantiqueira de minas,NAZARETH DIAS PEREIRA,300,60 kg,Brazil Specialty cocoa Association,2020,"December 16th, 2020",Jacques Pereira Carneiro,Forastero,Natural / Dry,7.25,7.33,7.25,7.25,97.875,7.33,10,10,7.25,63.66,0.12,0,Green,8,"December 16th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
1014,juan luis alvarado romero,Guatemala,la esperanza,11/23/0689,"unex guatemala, s.a.",1901,oriente,"AGRICOLA EL PILAR, S.A.",25,69 kg,Asociacion Nacional Del Caf©,2020,"August 23rd, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.67,7.67,7.33,7.58,103.545,7.5,9.33,9.33,7.5,63.91,0.1,0,Green,2,"August 23rd, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
1130,federacion nacional de chocolatierteros,Dominican Republic,,3/01/2700,federacion nacional de chocolatierteros,,huila,,275,2 kg,Almacaf©,2020,"April 23rd, 2020",Federacion Nacional de chocolatierteros,Trinitario,Washed / Wet,7.83,7.67,7.58,7.75,105.705,7.17,6.67,10,7.42,62.09,0,0,Green,1,"April 22nd, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
1031,the cocoa source inc.,Guatemala,several,11-873-054,the cocoa source inc.,1200,orient,several,250,1 kg,Specialty cocoa Association of Costa Rica,2020,"May 26th, 2020",The cocoa Source Inc.,Criollo,Washed / Wet,7.67,7.25,7.08,7.33,96.795,7.25,10,10,7.08,63.66,0.11,0,Green,1,"May 26th, 2022",Specialty cocoa Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m
1035,kona pacific farmers cooperative,United States (Hawaii),,2200303,cqi,,kona,,7,100 lbs,Specialty cocoa Association,2020,"February 23rd, 2020",Kona Pacific Farmers Cooperative,Criollo,Washed / Wet,7.42,7.33,7,7.25,98.955,7.5,10,10,7,63.5,0.1,2,Red,0,"February 22nd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
1034,christina dusing,Brazil,selva negra,1201255296,,100,veracruz,MOISES GUILLERMO CARRERA MONTES,100,1 kg,AMEchocolatier,2020,"July 3rd, 2020",CHRISTINA DUSING,Forastero,Washed / Wet,7.5,7.17,7.33,7.25,96.795,7.17,10,10,7.25,63.67,0.13,0,Green,1,"July 3rd, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1032,luis roberto fermoso beltran,Brazil,la victoria pante nubes,1506717737,productora rural la victoria s.p.r. de r.l.,1210,motozintla,DOMINGO MUGUIRA REVUELTA,15,1 kg,AMEchocolatier,2020,"August 30th, 2020",LUIS ROBERTO FERMOSO BELTRAN,Forastero,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,97.875,7.33,10,10,7.33,63.58,0.13,0,Green,7,"August 30th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1033,jose manuel vergara cortes,Brazil,finca santa clara,0,Bonnat,1100,oaxaca,JUAN JOSE CASAS BLANCO,30,1 kg,AMEchocolatier,2020,"August 29th, 2020",JOSE MANUEL VERGARA CORTES,Criollo,Washed / Wet,7.33,7.25,7.33,7.33,97.875,7.17,10,10,7.17,63.58,0.11,0,Green,3,"August 29th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1138,kona pacific farmers cooperative,United States (Hawaii),,,,,kona,,40,100 lbs,Specialty cocoa Association,2020,"September 22nd, 2020",Kona Pacific Farmers Cooperative,Trinitario,,7.5,7.42,7.58,7.42,101.25,7.58,8.67,10,7.58,63.75,0.05,3,,0,"September 21st, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
1048,kona pacific farmers cooperative,United States (Hawaii),,2131202,kona pacific farmers cooperative,,kona,,3,2 lbs,Specialty cocoa Association,2020,"December 21st, 2020",Kona Pacific Farmers Cooperative,Criollo,Natural / Dry,7.08,7.33,7.17,7.25,98.955,7.67,10,10,6.92,63.42,0.13,0,Purple,6,"December 20th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
1039,juan luis alvarado romero,Guatemala,finca los cerros y anexos,11/52/841,exportchocolatier,5440-5760 metros,huehuetenango,OTTONIEL VILLATORO LOPEZ,275,69 kg,Asociacion Nacional Del Caf©,2020,"June 18th, 2020",Juan Luis Alvarado Romero,Criollo,Washed / Wet,7.5,7.33,7,7.42,96.795,7.17,10,10,7.17,63.59,0.12,0,Green,1,"June 17th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft
1041,bismarck castro,Honduras,juan damaso,13-111-083,cigrah s.a de c.v,1450 masl,"siguatepeque, comayagua",La Gran Manzana,275,1 kg,Instituto Hondure±o del Caf©,2020,"May 25th, 2020",Bismarck Castro,Criollo,Natural / Dry,7.5,7.33,7,7.42,97.875,7.17,10,10,7.08,63.5,0.11,0,Green,2,"May 24th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
1045,the cocoa source inc.,Costa Rica,several,5-562-0014,the cocoa source inc.,1300 msnm,san ramon,SEVERAL,250,3 lbs,Specialty cocoa Association,2020,"April 11th, 2020",The cocoa Source Inc.,Criollo,Washed / Wet,7.33,7.33,7.25,7.25,96.795,7.17,10,10,7.25,63.58,0.11,0,Green,0,"April 11th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1042,essencecocoa,Panama,elida estate,290503,essence cocoa,1680m,boquete,Lamastus,100,60 kg,Blossom Valley International,2020,"May 23rd, 2020",Essencecocoa,Criollo,Other,7.25,7.33,7.17,7.33,98.955,7.17,10,10,7.17,63.42,0.11,1,Green,4,"May 22nd, 2022",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m
1043,cadexsa,Honduras,bethel,13-63-318,cadexsa,1350,marcala,Jose Omar Acosta,275,1 kg,Instituto Hondure±o del Caf©,2020,"May 22nd, 2020",CADEXSA,Forastero,Washed / Wet,7.42,7.17,7.08,7.42,97.875,7.25,10,10,7.17,63.51,0.09,0,Green,2,"May 21st, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
1044,,Honduras,los hicaques,13-111-035,cigrah,1450 mals,central region,Reinerio Zepeda,275,1 kg,Instituto Hondure±o del Caf©,2020,"March 11th, 2020",,Forastero,Natural / Dry,7.25,7.33,7.08,7.5,97.875,7.33,10,10,7,63.49,0.13,0,Green,1,"March 10th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
1038,u soe,Myanmar,myaing,Unspecified,,3825,ywar ngan,U Soe,1,2 kg,cocoa Quality Institute,2020,"July 17th, 2020",U Soe,Forastero,Washed / Wet,6.92,7.5,7,7.58,101.25,7.08,10,10,7.17,63.25,0,0,Green,2,"July 16th, 2022",cocoa Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m
1040,"comercial internacional exportadora, s.a.",Nicaragua,chocolatiertales santa matilde,017/001/1066,"comercial internacional exportadora, s.a.",1100.00 mosl,jinotega,ROLANDO LACAYO,275,69 kg,Asociaci≥n de Caf©s Especiales de Nicaragua,2020,"May 28th, 2020","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Forastero,Washed / Wet,7.25,7.25,7.17,7.25,98.955,7.25,10,10,7.25,63.42,0.12,0,Green,5,"May 27th, 2022",Asociaci≥n de Caf©s Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m
1046,diego manuel woolrich ramirez,Brazil,san jos© y el portillo,"1401325570, 1405822583, 1405822338",,1200,oaxaca,"JOSE RIOS LARA, APOLONIA FRANCO TORRES, JENARO GONZALES MENDOZA",30,1 kg,AMEchocolatier,2020,"September 4th, 2020",DIEGO MANUEL WOOLRICH RAMIREZ,Criollo,Washed / Wet,7.58,7.33,7.42,7.25,101.25,7.5,9.33,10,7.5,63.91,0.11,0,Green,2,"September 4th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1047,myriam kaplan-pasternak,Haiti,2000 farms,None exists,haiti cocoa,~1000 meters,haiti,COOPAIMAR Copperative Agro Industriel de Marmelade,1,2 kg,Specialty cocoa Association,2020,"May 22nd, 2020",Myriam Kaplan-Pasternak,Criollo,Washed / Wet,7.42,7,7.42,7.25,95.58,7.33,10,10,7.25,63.67,0.12,0,Green,0,"May 22nd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1147,doi tung development project,Thailand,,10703510,doi tung development project,800++,thailand,Doi Tung Development Project,1,1 kg,Specialty cocoa Association,2020,"June 16th, 2020",Doi Tung Development Project,Trinitario,Washed / Wet,7.25,7.08,6.92,7.5,95.58,6.92,10,10,7,62.67,0.12,0,Green,0,"June 16th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1052,"ceca, s.a.",Costa Rica,gamboa,5-025-0048,"ceca,s.a.",1.85,tarrazu,Martin Gutierrez,240,1 kg,Specialty cocoa Association of Costa Rica,2020,"February 27th, 2020","CECA, S.A.",Criollo,Washed / Wet,7.83,7.5,7.67,7.67,105.705,7.5,6.67,10,8,62.84,0.11,0,Red,4,"February 27th, 2022",Specialty cocoa Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m
1050,aulia arif syahri,Indonesia,darmawi,015/1691/006,pt. olam indonesia,1200-1500,sumatra brastagi,Surbakti,200,30 kg,Specialty cocoa Association,2020,"November 10th, 2020",Aulia Arif Syahri,Criollo,Semi-washed / Semi-pulped,7.58,7.42,7,7.67,101.25,7.5,9.33,10,7.33,63.83,0.13,0,Red,1,"November 9th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1053,afca,Malawi,makoka valley estate,C17,r.w.j wallace ltd,990-1000m,southern- zomba,R.W.J. Wallace Ltd,100,60 kg,Africa Fine cocoa Association,2020,"November 4th, 2020",AFCA,Criollo,Washed / Wet,7.5,7.25,7.17,7.17,97.875,7.17,10,10,7.17,63.43,0.12,0,Purple,1,"November 4th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
1056,juan luis alvarado romero,Guatemala,santo tomas pachuj,11/752/02,"finca santo tomas pachuj, guatemala",1550,"san lucas toliman, solola","PACHUJ, S.A",250,69 kg,Asociacion Nacional Del Caf©,2020,"June 5th, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.67,7.17,7,7.5,94.5,7,10,10,7.33,63.67,0.12,0,Green,5,"June 5th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
1051,juan luis alvarado romero,Guatemala,finca medina,11/11711/1,"siembras vision, s.a.",1500msnm,antigua,FINCA MEDINA,150,60 kg,Asociacion Nacional Del Caf©,2020,"October 23rd, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.67,7.42,6.83,7.17,100.17,7.17,10,10,7,63.26,0.11,0,Green,0,"October 22nd, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
1058,juan luis alvarado romero,Guatemala,chiquimulja / alpha chocolatier / senfro,11/23/0240,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA chocolatier / SENFRO,250,1 kg,Asociacion Nacional Del Caf©,2020,"January 25th, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7,7.5,7.33,7.17,96.795,7.17,10,10,7.33,63.5,0.11,0,Green,3,"January 24th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
1057,juan luis alvarado romero,Guatemala,chiquimulja / alpha chocolatier / senfro,11/23/0233,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA chocolatier / SENFRO,250,1 kg,Asociacion Nacional Del Caf©,2020,"January 25th, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7,7.33,7.5,7.33,94.5,7.33,10,10,7.17,63.66,0.11,0,Green,2,"January 24th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
1054,chocolatier de don balbino s.c. de r.l. de c.v.,Brazil,"el desmoronado, talpan de allende jalisco",0,chocolatier don balbino s.c. de r.l. de c.v.,1200,"el desmoronado, talpan de allende jalisco",BALBINO RAMIREZ FLORES,20,1 kg,AMEchocolatier,2020,"October 23rd, 2020",chocolatier DE DON BALBINO S.C. DE R.L. DE C.V.,Criollo,Washed / Wet,7.25,7.17,7.17,7.25,96.795,7.42,10,10,7.25,63.51,0.12,0,Green,4,"October 23rd, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
1148,dane loraas,Peru,,030-0595-0508,sustainable harvest,,huanuco,,320,5 lbs,Specialty cocoa Association,2020,"January 23rd, 2020",Dane Loraas,Trinitario,Washed / Wet,7,7.08,7,7.25,101.25,7.42,9.33,10,7.17,62.25,0.12,1,Green,2,"January 23rd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
1055,compa±ia Dominican Republicna agroindustrial s.a,Dominican Republic,,14-3-79-1034,ecom cca sa,1550,santander,,250,70 kg,Almacaf©,2020,"April 14th, 2020",Compa±ia Dominican Republicna Agroindustrial S.A,Criollo,Natural / Dry,7.67,7.5,7.42,7.67,101.25,7.75,10,6.67,8.5,63.18,0,0,,1,"April 14th, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
1064,beneficio santa rosa,Honduras,bsr,13-123-238,beneficio santa rosa s.a.,1400 m.s.n.m.,occidental,BSR,275,69 kg,Instituto Hondure±o del Caf©,2020,"April 30th, 2020",Beneficio Santa Rosa,Criollo,Washed / Wet,7.5,7.17,7,7.42,98.955,7,10,10,7.17,63.26,0.11,0,Green,5,"April 30th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
1063,ipanema cocoas,Brazil,rio verde,002/1660/0066,ipanema cocoas,1200,south of minas,Ipanema Agr≠cola SA,300,2 kg,Specialty cocoa Association,2020,"October 17th, 2020",Ipanema cocoas,Forastero,Semi-washed / Semi-pulped,7.42,7.25,7.33,7,95.58,7.25,10,10,7.25,63.5,0,0,Green,3,"October 17th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
